"Parasite.species","parasite_genus","parasite_family","parasite_order","parasite_class","parasite_phylum","Host.no","Host_no_fac","Stage","assumed_stage","Def.int","Facultative","num_hosts","host_phylum","host_class","host_bm","host_tl","endo_ecto","prop_endo","vert_invert","habitat","prop_terr","Site","body_cavity","gi_tract","gi_wall","pulmonary","biliary","urinary","enclosed","lcl_max","lcl_max_fac","initial_biov","initial_length","initial_width","biovolume","avg_length","avg_width","avg_dt","avg_dd","rel_growth","biov_paratenic","avg_dt_paratenic","avg_dd_paratenic","rel_growth_paratenic","tree_tips"
"Contracaecum osculatum [D, E]","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",4,"4","adult","no","def","no",1,"Chordata","Mammalia",5.26231723590343,4.045,"endo",1,"vert","aquatic",0,"stomach","no","yes","no","no","no","no","no",4,"3+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contracaecum_osculatum_D-E"
"Contracaecum osculatum baicalensis","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",1,"1","1larv","no","int","no",1,"Arthropoda","Malacostraca",NA,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contracaecum_osculatum_baicalensis"
"Contracaecum osculatum baicalensis","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",2,"2","2larv","no","int","no",2,"Chordata","Actinopterygii",0.924786207149943,3.125,"ecto",0,"invert","aquatic",0,"body cavity; gut wall; liver","yes","no","yes","no","yes","no","no",3,"3",NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,"Contracaecum_osculatum_baicalensis"
"Contracaecum osculatum baicalensis","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",3,"3","adult","no","def","no",1,"Chordata","Mammalia",4.58554708059222,3.8,"endo",1,"vert","aquatic",0,"stomach","no","yes","no","no","no","no","no",3,"3",NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contracaecum_osculatum_baicalensis"
"Contracaecum pelagicum","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",1,"1","1larv","yes","int","no",NA,NA,NA,NA,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contracaecum_pelagicum"
"Contracaecum pelagicum","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",2,"2","2larv","no","int","no",1,"Chordata","Actinopterygii",1.05320602506623,2.51,"ecto",0,"invert","aquatic",0,"liver; mesentery","no","no","no","no","yes","no","yes",3,"3",NA,NA,NA,0.12163618436169,4.78,0.18,NA,NA,NA,0.12163618436169,NA,NA,NA,"Contracaecum_pelagicum"
"Contracaecum pelagicum","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",3,"3","adult","no","def","no",4,"Chordata","Aves",3.5253951080071,4.12666666666667,"endo",1,"vert","aquatic",0,"stomach","no","yes","no","no","no","no","no",3,"3",0.12163618436169,4.78,0.18,29.5554315524445,36.886875,0.963571428571429,NA,NA,2.3855745168797,29.5554315524445,NA,NA,2.3855745168797,"Contracaecum_pelagicum"
"Contracaecum rudolphii","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",1,"1","1larv","no","int","paratenic",10,"Arthropoda","Hexanauplia",-4.35915580083083,2.90625,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",4.86267557344926e-05,0.298,0.0142366666666667,8.59088146078214e-05,0.385833333333333,0.0165,NA,NA,0.247162431164684,8.59088146078214e-05,1,20,0.247162431164684,"Contracaecum_rudolphii"
"Contracaecum rudolphii","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",2,"2","2larv","no","int","no",28,"Chordata","Actinopterygii",1.50034466957094,3.13232715639067,"ecto",0,"invert","aquatic",0,"liver; mesentery","no","no","no","no","yes","no","yes",3,"3",8.59088146078214e-05,0.385833333333333,0.0165,0.0719788147582205,2.997384,0.145,NA,NA,2.92316696448124,0.0719788147582205,NA,NA,2.92316696448124,"Contracaecum_rudolphii"
"Contracaecum rudolphii","Contracaecum","Anisakidae","Ascaridida","Chromadorea","Nematoda",3,"3","adult","no","def","no",6,"Chordata","Aves",3.31457910956301,4.07016754850088,"endo",1,"vert","aquatic",0,"stomach","no","yes","no","no","no","no","no",3,"3",0.0719788147582205,2.997384,0.145,35.708931026636,35.2133333333333,1.0305,NA,NA,2.69557215840976,35.708931026636,NA,NA,2.69557215840976,"Contracaecum_rudolphii"
"Cooperia curticei","Cooperia","Cooperiidae","Rhabditida","Chromadorea","Nematoda",1,"1","adult","no","def","no",2,"Chordata","Mammalia",4.3719401098032,2,"endo",1,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",1,"1",NA,0.783,NA,0.0426568081588269,6.59,0.08925,13.75,460.625,NA,0.0426568081588269,13.75,460.625,NA,"Cooperia_curticei"
"Cooperia fuelleborni","Cooperia","Cooperiidae","Rhabditida","Chromadorea","Nematoda",1,"1","adult","no","def","no",5,"Chordata","Mammalia",5.02046446924031,2,"endo",1,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",1,"1",0.000224315806229068,0.5955,0.0219,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,"Cooperia_fuelleborni"
"Cooperia oncophora","Cooperia","Cooperiidae","Rhabditida","Chromadorea","Nematoda",1,"1","adult","no","def","no",1,"Chordata","Mammalia",5.7562970780459,2,"endo",1,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",1,"1",NA,0.885125,NA,0.117801298496321,8.96333333333333,0.126833333333333,19,636.5,NA,0.117801298496321,19,636.5,NA,"Cooperia_oncophora"
"Cooperia pectinata","Cooperia","Cooperiidae","Rhabditida","Chromadorea","Nematoda",1,"1","adult","no","def","no",3,"Chordata","Mammalia",5.01622971909141,2,"endo",1,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",1,"1",NA,0.8445,NA,0.122815351711783,10.2666666666667,0.1305,14.5,485.75,NA,0.122815351711783,14.5,485.75,NA,"Cooperia_pectinata"
"Cooperia punctata","Cooperia","Cooperiidae","Rhabditida","Chromadorea","Nematoda",1,"1","adult","no","def","no",3,"Chordata","Mammalia",4.81076309483019,2,"endo",1,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",1,"1",NA,0.793,NA,0.0291995329187903,6.5825,0.075,12.75,427.125,NA,0.0291995329187903,12.75,427.125,NA,"Cooperia_punctata"
"Corallobothrium fimbriatum","Corallobothrium","Proteocephalidae","Proteocephalidea","Cestoda","Platyhelminthes",1,"1","1larv","no","int","no",3,"Arthropoda","Hexanauplia",-4.71896663275227,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",0.000696909970321336,0.11,0.11,0.00232280093108101,0.202,0.121,14,NA,0.52283531366053,0.00232280093108101,14,NA,0.52283531366053,"Corallobothrium_fimbriatum"
"Corallobothrium fimbriatum","Corallobothrium","Proteocephalidae","Proteocephalidea","Cestoda","Platyhelminthes",2,"2","2larv","no","int","paratenic",1,"Chordata","Actinopterygii",0.189248464779913,2.7,"ecto",0,"invert","aquatic",0,"gut; body cavity","yes","no","no","no","no","no","no",3,"3",0.00232280093108101,0.202,0.121,NA,NA,NA,NA,NA,NA,0.00232280093108101,1,20,0,"Corallobothrium_fimbriatum"
"Corallobothrium fimbriatum","Corallobothrium","Proteocephalidae","Proteocephalidea","Cestoda","Platyhelminthes",3,"3","adult","no","def","no",4,"Chordata","Actinopterygii",3.94419896605275,3.79,"ecto",0,"invert","aquatic",0,"gut","no","yes","no","no","no","no","no",3,"3",NA,NA,NA,208,80,2.6,NA,NA,NA,208,NA,NA,NA,"Corallobothrium_fimbriatum"
"Corallobothrium parafimbriatum","Corallobothrium","Proteocephalidae","Proteocephalidea","Cestoda","Platyhelminthes",1,"1","1larv","no","int","no",5,"Arthropoda","Hexanauplia",-4.73600935175025,2.90893175108,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",2,"2",0.00342684926653575,0.202,0.18,0.00173841443203085,0.2505,0.094,25,303.666666666667,-0.294741683194893,0.00173841443203085,25,303.666666666667,-0.294741683194893,"Corallobothrium_parafimbriatum"
"Corallobothrium parafimbriatum","Corallobothrium","Proteocephalidae","Proteocephalidea","Cestoda","Platyhelminthes",2,"2","adult","no","def","no",1,"Chordata","Actinopterygii",2.74892937169828,3.12389830508475,"ecto",0,"invert","aquatic",0,"gut","no","yes","no","no","no","no","no",2,"2",0.00173841443203085,0.2505,0.094,10.6488,11.6,0.918,NA,NA,3.78714735165933,10.6488,NA,NA,3.78714735165933,"Corallobothrium_parafimbriatum"
"Corallotaenia minutia","Corallotaenia","Proteocephalidae","Proteocephalidea","Cestoda","Platyhelminthes",1,"1","1larv","no","int","no",5,"Arthropoda","Hexanauplia",-4.86938764719084,2.90730708493853,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",2,"2",9.85203456165759e-05,0.06,0.056,0.00694005397878512,0.256333333,0.185666667,39,507,1.84783692164419,0.00694005397878512,39,507,1.84783692164419,"Corallotaenia_minutia"
"Corallotaenia minutia","Corallotaenia","Proteocephalidae","Proteocephalidea","Cestoda","Platyhelminthes",2,"2","adult","no","def","no",1,"Chordata","Actinopterygii",2.74892937169828,3.12389830508475,"ecto",0,"invert","aquatic",0,"gut","no","yes","no","no","no","no","no",2,"2",0.00694005397878512,0.256333333,0.185666667,NA,13.95,NA,NA,NA,NA,NA,NA,NA,NA,"Corallotaenia_minutia"
"Coronacanthus integer","Coronacanthus","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes",1,"1","1larv","no","int","no",3,"Arthropoda","Malacostraca",-2.51877943187052,2.36575971424846,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",2,"2",4.32126069501276e-05,0.04675,0.0385,0.121242802703537,0.6295,0.6065,NA,NA,3.44804549973972,0.121242802703537,NA,NA,3.44804549973972,"Coronacanthus_integer"
"Coronacanthus integer","Coronacanthus","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes",2,"2","adult","no","def","no",3,"Chordata","Mammalia",0.843332547685688,3.2,"endo",1,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",2,"2",0.121242802703537,0.6295,0.6065,2.2067635,15.452875,0.1465,NA,NA,1.2600998249289,2.2067635,NA,NA,1.2600998249289,"Coronacanthus_integer"
"Coronacanthus omissa","Coronacanthus","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes",1,"1","1larv","no","int","no",2,"Arthropoda","Malacostraca",NA,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",2,"2",4.07846794276783e-05,0.044625,0.0373333333333333,0.00488414613394175,0.3305,0.168,NA,NA,2.07829159653239,0.00488414613394175,NA,NA,2.07829159653239,"Coronacanthus_omissa"
"Coronacanthus omissa","Coronacanthus","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes",2,"2","adult","no","def","no",3,"Chordata","Mammalia",0.843332547685688,3.2,"endo",1,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",2,"2",0.00488414613394175,0.3305,0.168,1.284616375,5.81575,0.220875,NA,NA,2.41998480407958,1.284616375,NA,NA,2.41998480407958,"Coronacanthus_omissa"
"Coronacanthus vassilevi","Coronacanthus","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes",1,"1","1larv","no","int","no",1,"Arthropoda","Malacostraca",NA,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",2,"2",4.95972395200794e-05,0.055,0.0415,0.00419782961404832,0.271,0.172,NA,NA,1.92756730177107,0.00419782961404832,NA,NA,1.92756730177107,"Coronacanthus_vassilevi"
"Coronacanthus vassilevi","Coronacanthus","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes",2,"2","adult","no","def","no",1,"Chordata","Mammalia",0.930766766771536,3.45,"endo",1,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",2,"2",0.00419782961404832,0.271,0.172,1.079385,6.81,0.1585,NA,NA,2.41015157146656,1.079385,NA,NA,2.41015157146656,"Coronacanthus_vassilevi"
"Corynosoma australe","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",1,"1","1larv","yes","int","no",NA,NA,NA,NA,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",5.87305038625344e-05,0.103,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corynosoma_australe"
"Corynosoma australe","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",2,"2","2larv","no","int","paratenic",7,"Chordata","Actinopterygii",2.33618155179729,3.62714285714286,"ecto",0,"invert","aquatic",0,"mesentery","no","no","no","no","no","no","yes",3,"3",NA,NA,NA,1.91046925149184,3.01,0.895,NA,NA,NA,1.91046925149184,1,20,0,"Corynosoma_australe"
"Corynosoma australe","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",3,"3","adult","no","def","no",1,"Chordata","Mammalia",4.48888745268053,4.05,"endo",1,"vert","aquatic",0,"gut","no","yes","no","no","no","no","no",3,"3",1.91046925149184,3.01,0.895,9.74912462570579,4.91,1.59,NA,NA,0.707825569906653,9.74912462570579,NA,NA,0.707825569906653,"Corynosoma_australe"
"Corynosoma bullosum","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",1,"1","1larv","no","int","no",2,"Arthropoda","Malacostraca",NA,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",9.13695068727475e-05,0.1246,0.0374,1.1255729575208,3.29,0.66,NA,NA,4.09057236939774,1.1255729575208,NA,NA,4.09057236939774,"Corynosoma_bullosum"
"Corynosoma bullosum","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",2,"2","2larv","no","int","paratenic",9,"Chordata","Actinopterygii",2.20022421875213,3.42813143572961,"ecto",0,"invert","aquatic",0,"mesentery","no","no","no","no","no","no","yes",3,"3",1.1255729575208,3.29,0.66,NA,NA,NA,NA,NA,NA,1.1255729575208,1,20,0,"Corynosoma_bullosum"
"Corynosoma bullosum","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",3,"3","adult","no","def","no",1,"Chordata","Mammalia",5.81769232037773,3.94848484848485,"endo",1,"vert","aquatic",0,"gut","no","yes","no","no","no","no","no",3,"3",NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,"Corynosoma_bullosum"
"Corynosoma cetaceum","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",1,"1","1larv","yes","int","no",NA,NA,NA,NA,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",0.000206821516361328,0.158,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corynosoma_cetaceum"
"Corynosoma cetaceum","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",2,"2","2larv","no","int","paratenic",4,"Chordata","Actinopterygii",2.61990716537791,3.8075,"ecto",0,"invert","aquatic",0,"mesentery","no","no","no","no","no","no","yes",3,"3",NA,NA,NA,9.58641997138005,4.935,1.575,NA,NA,NA,9.58641997138005,1,20,0,"Corynosoma_cetaceum"
"Corynosoma cetaceum","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",3,"3","adult","no","def","no",5,"Chordata","Mammalia",4.78852847664728,3.91183035714286,"endo",1,"vert","aquatic",0,"gut","no","yes","no","no","no","no","no",3,"3",9.58641997138005,4.935,1.575,13.3856645989934,4.215,1.86,NA,NA,0.144983487728194,13.3856645989934,NA,NA,0.144983487728194,"Corynosoma_cetaceum"
"Corynosoma hamanni","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",1,"1","1larv","no","int","no",1,"Arthropoda","Malacostraca",NA,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",0.000147544898975845,0.143,0.0405,1.38702101054153,2.15,1.11,NA,NA,3.97315884043268,1.38702101054153,NA,NA,3.97315884043268,"Corynosoma_hamanni"
"Corynosoma hamanni","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",2,"2","2larv","no","int","paratenic",3,"Chordata","Actinopterygii",2.59418959195498,3.40301282051282,"ecto",0,"invert","aquatic",0,"mesentery","no","no","no","no","no","no","yes",3,"3",1.38702101054153,2.15,1.11,NA,NA,NA,NA,NA,NA,1.38702101054153,1,20,0,"Corynosoma_hamanni"
"Corynosoma hamanni","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",3,"3","adult","no","def","no",2,"Chordata","Mammalia",5.29874632140548,3.93310606060606,"endo",1,"vert","aquatic",0,"gut","no","yes","no","no","no","no","no",3,"3",NA,NA,NA,14.6806963405209,4.9,1.98625,NA,NA,NA,14.6806963405209,NA,NA,NA,"Corynosoma_hamanni"
"Corynosoma magdaleni","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",1,"1","1larv","no","int","no",1,"Arthropoda","Malacostraca",NA,2,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",2.76738969863908e-05,0.08825,0.0245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corynosoma_magdaleni"
"Corynosoma magdaleni","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",2,"2","2larv","no","int","paratenic",4,"Chordata","Actinopterygii",2.12569096579609,3.45284209306892,"ecto",0,"invert","aquatic",0,"mesentery","no","no","no","no","no","no","yes",3,"3",NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,1,20,0,"Corynosoma_magdaleni"
"Corynosoma magdaleni","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",3,"3","adult","no","def","no",2,"Chordata","Mammalia",4.74901027927602,3.8183547008547,"endo",1,"vert","aquatic",0,"gut","no","yes","no","no","no","no","no",3,"3",NA,2.7,NA,1.80814293509778,4.6,0.70725,NA,NA,NA,1.80814293509778,NA,NA,NA,"Corynosoma_magdaleni"
"Corynosoma pseudohamanni","Corynosoma","Polymorphidae","Polymorphida","Palaeacanthocephala","Acanthocephala",1,"1","1larv","no","int","no",1,"Arthropoda","Malacostraca",NA,NA,"ecto",0,"invert","aquatic",0,"body cavity","yes","no","no","no","no","no","no",3,"3",7.32870734229427e-05,0.108,0.036,0.496636138330273,1.43725,0.8145,NA,NA,3.83101093900048,0.496636138330273,NA,NA,3.83101093900048,"Corynosoma_pseudohamanni"
